,Base_Gallons,Beginning_Gallons,Lifted_Gallons,Execution_Date,Supplier,product_name,Account_Type,terminal_name,period,batchno,change
6565,,,,2015-06-01 15:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Morg. Stan - Magellan - New Haven Waterfront(R189),Daily,7,1
6566,,,,2015-06-01 17:12:06,Valero,DSL - LSD/ULSD,UNB Spot,Morg. Stan - Magellan - New Haven Waterfront(R189),Daily,8,1
6567,,,,2015-06-01 19:11:42,Valero,DSL - LSD/ULSD,UNB Spot,Morg. Stan - Magellan - New Haven Waterfront(R189),Daily,9,1
6568,,,,2015-06-01 22:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Morg. Stan - Magellan - New Haven Waterfront(R189),Daily,10,1
6569,,,,2015-06-01 02:11:32,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Apex (R040),Daily,1,1
6570,,,,2015-06-01 05:11:39,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Apex (R040),Daily,2,1
6571,,,,2015-06-01 07:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Apex (R040),Daily,3,1
6572,,,,2015-06-01 09:11:37,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Apex (R040),Daily,4,1
6573,,,,2015-06-01 11:11:38,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Apex (R040),Daily,5,1
6574,,,,2015-06-01 13:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Apex (R040),Daily,6,1
6575,,,,2015-06-01 15:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Apex (R040),Daily,7,1
6576,,,,2015-06-01 17:12:06,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Apex (R040),Daily,8,1
6577,,,,2015-06-01 19:11:42,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Apex (R040),Daily,9,1
6578,,,,2015-06-01 22:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Apex (R040),Daily,10,1
6579,,,,2015-06-01 02:11:32,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Bainbridge (R060),Daily,1,1
6580,,,,2015-06-01 05:11:39,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Bainbridge (R060),Daily,2,1
6581,,,,2015-06-01 07:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Bainbridge (R060),Daily,3,1
6582,,,,2015-06-01 09:11:37,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Bainbridge (R060),Daily,4,1
6583,,,,2015-06-01 11:11:38,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Bainbridge (R060),Daily,5,1
6584,,,,2015-06-01 13:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Bainbridge (R060),Daily,6,1
6585,,,,2015-06-01 15:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Bainbridge (R060),Daily,7,1
6586,,,,2015-06-01 17:12:06,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Bainbridge (R060),Daily,8,1
6587,,,,2015-06-01 19:11:42,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Bainbridge (R060),Daily,9,1
6588,,,,2015-06-01 22:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Bainbridge (R060),Daily,10,1
6589,,,,2015-06-01 02:11:32,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Baltimore (R075),Daily,1,1
6590,,,,2015-06-01 05:11:39,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Baltimore (R075),Daily,2,1
6591,,,,2015-06-01 07:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Baltimore (R075),Daily,3,1
6592,,,,2015-06-01 09:11:37,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Baltimore (R075),Daily,4,1
6593,,,,2015-06-01 11:11:38,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Baltimore (R075),Daily,5,1
6594,,,,2015-06-01 13:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Baltimore (R075),Daily,6,1
6595,,,,2015-06-01 15:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Baltimore (R075),Daily,7,1
6596,,,,2015-06-01 17:12:06,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Baltimore (R075),Daily,8,1
6597,,,,2015-06-01 19:11:42,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Baltimore (R075),Daily,9,1
6598,,,,2015-06-01 22:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Baltimore (R075),Daily,10,1
6599,,,,2015-06-01 02:11:32,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Beaumont (R990),Daily,1,1
6600,,,,2015-06-01 05:11:39,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Beaumont (R990),Daily,2,1
6601,,,,2015-06-01 07:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Beaumont (R990),Daily,3,1
6602,,,,2015-06-01 09:11:37,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Beaumont (R990),Daily,4,1
6603,,,,2015-06-01 11:11:38,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Beaumont (R990),Daily,5,1
6604,,,,2015-06-01 13:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Beaumont (R990),Daily,6,1
6605,,,,2015-06-01 15:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Beaumont (R990),Daily,7,1
6606,,,,2015-06-01 17:12:06,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Beaumont (R990),Daily,8,1
6607,,,,2015-06-01 19:11:42,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Beaumont (R990),Daily,9,1
6608,,,,2015-06-01 22:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Motiva - Beaumont (R990),Daily,10,1
6609,,,,2015-06-01 02:11:32,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Edinburg (B198),Daily,1,1
6610,,,,2015-06-01 05:11:39,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Edinburg (B198),Daily,2,1
6611,,,,2015-06-01 07:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Edinburg (B198),Daily,3,1
6612,,,,2015-06-01 09:11:37,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Edinburg (B198),Daily,4,1
6613,,,,2015-06-01 11:11:38,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Edinburg (B198),Daily,5,1
6614,,,,2015-06-01 13:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Edinburg (B198),Daily,6,1
6615,,,,2015-06-01 15:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Edinburg (B198),Daily,7,1
6616,,,,2015-06-01 17:12:06,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Edinburg (B198),Daily,8,1
6617,,,,2015-06-01 19:11:42,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Edinburg (B198),Daily,9,1
6618,,,,2015-06-01 22:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Edinburg (B198),Daily,10,1
6619,,,,2015-06-01 02:11:32,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - El Paso (B341),Daily,1,1
6620,,,,2015-06-01 05:11:39,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - El Paso (B341),Daily,2,1
6621,,,,2015-06-01 07:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - El Paso (B341),Daily,3,1
6622,,,,2015-06-01 09:11:37,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - El Paso (B341),Daily,4,1
6623,,,,2015-06-01 11:11:38,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - El Paso (B341),Daily,5,1
6624,,,,2015-06-01 13:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - El Paso (B341),Daily,6,1
6625,,,,2015-06-01 15:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - El Paso (B341),Daily,7,1
6626,,,,2015-06-01 17:12:06,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - El Paso (B341),Daily,8,1
6627,,,,2015-06-01 19:11:42,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - El Paso (B341),Daily,9,1
6628,,,,2015-06-01 22:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - El Paso (B341),Daily,10,1
6629,,,,2015-06-01 02:11:32,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Harlingen (B342),Daily,1,1
6630,,,,2015-06-01 05:11:39,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Harlingen (B342),Daily,2,1
6631,,,,2015-06-01 07:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Harlingen (B342),Daily,3,1
6632,,,,2015-06-01 09:11:37,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Harlingen (B342),Daily,4,1
6633,,,,2015-06-01 11:11:38,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Harlingen (B342),Daily,5,1
6634,,,,2015-06-01 13:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Harlingen (B342),Daily,6,1
6635,,,,2015-06-01 15:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Harlingen (B342),Daily,7,1
6636,,,,2015-06-01 17:12:06,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Harlingen (B342),Daily,8,1
6637,,,,2015-06-01 19:11:42,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Harlingen (B342),Daily,9,1
6638,,,,2015-06-01 22:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Harlingen (B342),Daily,10,1
6639,,,,2015-06-01 02:11:32,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Laredo (B343),Daily,1,1
6640,,,,2015-06-01 05:11:39,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Laredo (B343),Daily,2,1
6641,,,,2015-06-01 07:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Laredo (B343),Daily,3,1
6642,,,,2015-06-01 09:11:37,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Laredo (B343),Daily,4,1
6643,,,,2015-06-01 11:11:38,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Laredo (B343),Daily,5,1
6644,,,,2015-06-01 13:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Laredo (B343),Daily,6,1
6645,,,,2015-06-01 15:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Laredo (B343),Daily,7,1
6646,,,,2015-06-01 17:12:06,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Laredo (B343),Daily,8,1
6647,,,,2015-06-01 19:11:42,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Laredo (B343),Daily,9,1
6648,,,,2015-06-01 22:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Laredo (B343),Daily,10,1
6649,,,,2015-06-01 02:11:32,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Paulsboro (R341),Daily,1,1
6650,,,,2015-06-01 05:11:39,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Paulsboro (R341),Daily,2,1
6651,,,,2015-06-01 07:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Paulsboro (R341),Daily,3,1
6652,,,,2015-06-01 09:11:37,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Paulsboro (R341),Daily,4,1
6653,,,,2015-06-01 11:11:38,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Paulsboro (R341),Daily,5,1
6654,,,,2015-06-01 13:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Paulsboro (R341),Daily,6,1
6655,,,,2015-06-01 15:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Paulsboro (R341),Daily,7,1
6656,,,,2015-06-01 17:12:06,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Paulsboro (R341),Daily,8,1
6657,,,,2015-06-01 19:11:42,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Paulsboro (R341),Daily,9,1
6658,,,,2015-06-01 22:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Paulsboro (R341),Daily,10,1
6659,,,,2015-06-01 02:11:32,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Placedo (B194),Daily,1,1
6660,,,,2015-06-01 05:11:39,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Placedo (B194),Daily,2,1
6661,,,,2015-06-01 07:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Placedo (B194),Daily,3,1
6662,,,,2015-06-01 09:11:37,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Placedo (B194),Daily,4,1
6663,,,,2015-06-01 11:11:38,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Placedo (B194),Daily,5,1
6664,,,,2015-06-01 13:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Placedo (B194),Daily,6,1
6665,,,,2015-06-01 15:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Placedo (B194),Daily,7,1
6666,,,,2015-06-01 17:12:06,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Placedo (B194),Daily,8,1
6667,,,,2015-06-01 19:11:42,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Placedo (B194),Daily,9,1
6668,,,,2015-06-01 22:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Placedo (B194),Daily,10,1
6669,,,,2015-06-01 02:11:32,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - San Antonio East (B196),Daily,1,1
6670,,,,2015-06-01 05:11:39,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - San Antonio East (B196),Daily,2,1
6671,,,,2015-06-01 07:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - San Antonio East (B196),Daily,3,1
6672,,,,2015-06-01 09:11:37,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - San Antonio East (B196),Daily,4,1
6673,,,,2015-06-01 11:11:38,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - San Antonio East (B196),Daily,5,1
6674,,,,2015-06-01 13:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - San Antonio East (B196),Daily,6,1
6675,,,,2015-06-01 15:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - San Antonio East (B196),Daily,7,1
6676,,,,2015-06-01 17:12:06,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - San Antonio East (B196),Daily,8,1
6677,,,,2015-06-01 19:11:42,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - San Antonio East (B196),Daily,9,1
6678,,,,2015-06-01 22:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - San Antonio East (B196),Daily,10,1
6679,,,,2015-06-01 02:11:32,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - San Antonio South (B344),Daily,1,1
6680,,,,2015-06-01 05:11:39,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - San Antonio South (B344),Daily,2,1
6681,,,,2015-06-01 07:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - San Antonio South (B344),Daily,3,1
6682,,,,2015-06-01 09:11:37,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - San Antonio South (B344),Daily,4,1
6683,,,,2015-06-01 11:11:38,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - San Antonio South (B344),Daily,5,1
6684,,,,2015-06-01 13:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - San Antonio South (B344),Daily,6,1
6685,,,,2015-06-01 15:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - San Antonio South (B344),Daily,7,1
6686,,,,2015-06-01 17:12:06,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - San Antonio South (B344),Daily,8,1
6687,,,,2015-06-01 19:11:42,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - San Antonio South (B344),Daily,9,1
6688,,,,2015-06-01 22:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - San Antonio South (B344),Daily,10,1
6689,,,,2015-06-01 02:11:32,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Stockton (B308),Daily,1,1
6690,,,,2015-06-01 05:11:39,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Stockton (B308),Daily,2,1
6691,,,,2015-06-01 07:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Stockton (B308),Daily,3,1
6692,,,,2015-06-01 09:11:37,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Stockton (B308),Daily,4,1
6693,,,,2015-06-01 11:11:38,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Stockton (B308),Daily,5,1
6694,,,,2015-06-01 13:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Stockton (B308),Daily,6,1
6695,,,,2015-06-01 15:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Stockton (B308),Daily,7,1
6696,,,,2015-06-01 17:12:06,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Stockton (B308),Daily,8,1
6697,,,,2015-06-01 19:11:42,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Stockton (B308),Daily,9,1
6698,,,,2015-06-01 22:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Nustar - Stockton (B308),Daily,10,1
6699,,,,2015-06-01 02:11:32,Valero,DSL - LSD/ULSD,UNB Spot,Pro Petroleum - Las Vegas (B788),Daily,1,1
6700,,,,2015-06-01 05:11:39,Valero,DSL - LSD/ULSD,UNB Spot,Pro Petroleum - Las Vegas (B788),Daily,2,1
6701,,,,2015-06-01 07:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Pro Petroleum - Las Vegas (B788),Daily,3,1
6702,,,,2015-06-01 09:11:37,Valero,DSL - LSD/ULSD,UNB Spot,Pro Petroleum - Las Vegas (B788),Daily,4,1
6703,,,,2015-06-01 11:11:38,Valero,DSL - LSD/ULSD,UNB Spot,Pro Petroleum - Las Vegas (B788),Daily,5,1
6704,,,,2015-06-01 13:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Pro Petroleum - Las Vegas (B788),Daily,6,1
6705,,,,2015-06-01 15:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Pro Petroleum - Las Vegas (B788),Daily,7,1
6706,,,,2015-06-01 17:12:06,Valero,DSL - LSD/ULSD,UNB Spot,Pro Petroleum - Las Vegas (B788),Daily,8,1
6707,,,,2015-06-01 19:11:42,Valero,DSL - LSD/ULSD,UNB Spot,Pro Petroleum - Las Vegas (B788),Daily,9,1
6708,,,,2015-06-01 22:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Pro Petroleum - Las Vegas (B788),Daily,10,1
6709,,,,2015-06-01 02:11:32,Valero,DSL - LSD/ULSD,UNB Spot,PSX - Lake Charles LA (R723),Daily,1,1
6710,,,,2015-06-01 05:11:39,Valero,DSL - LSD/ULSD,UNB Spot,PSX - Lake Charles LA (R723),Daily,2,1
6711,,,,2015-06-01 07:11:35,Valero,DSL - LSD/ULSD,UNB Spot,PSX - Lake Charles LA (R723),Daily,3,1
6712,,,,2015-06-01 09:11:37,Valero,DSL - LSD/ULSD,UNB Spot,PSX - Lake Charles LA (R723),Daily,4,1
6713,,,,2015-06-01 11:11:38,Valero,DSL - LSD/ULSD,UNB Spot,PSX - Lake Charles LA (R723),Daily,5,1
6714,,,,2015-06-01 13:11:44,Valero,DSL - LSD/ULSD,UNB Spot,PSX - Lake Charles LA (R723),Daily,6,1
6715,,,,2015-06-01 15:11:35,Valero,DSL - LSD/ULSD,UNB Spot,PSX - Lake Charles LA (R723),Daily,7,1
6716,,,,2015-06-01 17:12:06,Valero,DSL - LSD/ULSD,UNB Spot,PSX - Lake Charles LA (R723),Daily,8,1
6717,,,,2015-06-01 19:11:42,Valero,DSL - LSD/ULSD,UNB Spot,PSX - Lake Charles LA (R723),Daily,9,1
6718,,,,2015-06-01 22:11:44,Valero,DSL - LSD/ULSD,UNB Spot,PSX - Lake Charles LA (R723),Daily,10,1
6719,,,,2015-06-01 02:11:32,Valero,DSL - LSD/ULSD,UNB Spot,PSX - Ponca City (R721),Daily,1,1
6720,,,,2015-06-01 05:11:39,Valero,DSL - LSD/ULSD,UNB Spot,PSX - Ponca City (R721),Daily,2,1
6721,,,,2015-06-01 07:11:35,Valero,DSL - LSD/ULSD,UNB Spot,PSX - Ponca City (R721),Daily,3,1
6722,,,,2015-06-01 09:11:37,Valero,DSL - LSD/ULSD,UNB Spot,PSX - Ponca City (R721),Daily,4,1
6723,,,,2015-06-01 11:11:38,Valero,DSL - LSD/ULSD,UNB Spot,PSX - Ponca City (R721),Daily,5,1
6724,,,,2015-06-01 13:11:44,Valero,DSL - LSD/ULSD,UNB Spot,PSX - Ponca City (R721),Daily,6,1
6725,,,,2015-06-01 15:11:35,Valero,DSL - LSD/ULSD,UNB Spot,PSX - Ponca City (R721),Daily,7,1
6726,,,,2015-06-01 17:12:06,Valero,DSL - LSD/ULSD,UNB Spot,PSX - Ponca City (R721),Daily,8,1
6727,,,,2015-06-01 19:11:42,Valero,DSL - LSD/ULSD,UNB Spot,PSX - Ponca City (R721),Daily,9,1
6728,,,,2015-06-01 22:11:44,Valero,DSL - LSD/ULSD,UNB Spot,PSX - Ponca City (R721),Daily,10,1
6729,,,,2015-06-01 02:11:32,Valero,DSL - LSD/ULSD,UNB Spot,Rocky Mtn. Pipeline - Dupont (R822),Daily,1,1
6730,,,,2015-06-01 05:11:39,Valero,DSL - LSD/ULSD,UNB Spot,Rocky Mtn. Pipeline - Dupont (R822),Daily,2,1
6731,,,,2015-06-01 07:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Rocky Mtn. Pipeline - Dupont (R822),Daily,3,1
6732,,,,2015-06-01 09:11:37,Valero,DSL - LSD/ULSD,UNB Spot,Rocky Mtn. Pipeline - Dupont (R822),Daily,4,1
6733,,,,2015-06-01 11:11:38,Valero,DSL - LSD/ULSD,UNB Spot,Rocky Mtn. Pipeline - Dupont (R822),Daily,5,1
6734,,,,2015-06-01 13:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Rocky Mtn. Pipeline - Dupont (R822),Daily,6,1
6735,,,,2015-06-01 15:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Rocky Mtn. Pipeline - Dupont (R822),Daily,7,1
6736,,,,2015-06-01 17:12:06,Valero,DSL - LSD/ULSD,UNB Spot,Rocky Mtn. Pipeline - Dupont (R822),Daily,8,1
6737,,,,2015-06-01 19:11:42,Valero,DSL - LSD/ULSD,UNB Spot,Rocky Mtn. Pipeline - Dupont (R822),Daily,9,1
6738,,,,2015-06-01 22:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Rocky Mtn. Pipeline - Dupont (R822),Daily,10,1
6739,,,,2015-06-01 02:11:32,Valero,DSL - LSD/ULSD,UNB Spot,Shell - Convent LA (R197),Daily,1,1
6740,,,,2015-06-01 05:11:39,Valero,DSL - LSD/ULSD,UNB Spot,Shell - Convent LA (R197),Daily,2,1
6741,,,,2015-06-01 07:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Shell - Convent LA (R197),Daily,3,1
6742,,,,2015-06-01 09:11:37,Valero,DSL - LSD/ULSD,UNB Spot,Shell - Convent LA (R197),Daily,4,1
6743,,,,2015-06-01 11:11:38,Valero,DSL - LSD/ULSD,UNB Spot,Shell - Convent LA (R197),Daily,5,1
6744,,,,2015-06-01 13:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Shell - Convent LA (R197),Daily,6,1
6745,,,,2015-06-01 15:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Shell - Convent LA (R197),Daily,7,1
6746,,,,2015-06-01 17:12:06,Valero,DSL - LSD/ULSD,UNB Spot,Shell - Convent LA (R197),Daily,8,1
6747,,,,2015-06-01 19:11:42,Valero,DSL - LSD/ULSD,UNB Spot,Shell - Convent LA (R197),Daily,9,1
6748,,,,2015-06-01 22:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Shell - Convent LA (R197),Daily,10,1
6749,,,,2015-06-01 02:11:32,Valero,DSL - LSD/ULSD,UNB Spot,Sunoco - Hearne (B798),Daily,1,1
6750,,,,2015-06-01 05:11:39,Valero,DSL - LSD/ULSD,UNB Spot,Sunoco - Hearne (B798),Daily,2,1
6751,,,,2015-06-01 07:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Sunoco - Hearne (B798),Daily,3,1
6752,,,,2015-06-01 09:11:37,Valero,DSL - LSD/ULSD,UNB Spot,Sunoco - Hearne (B798),Daily,4,1
6753,,,,2015-06-01 11:11:38,Valero,DSL - LSD/ULSD,UNB Spot,Sunoco - Hearne (B798),Daily,5,1
6754,,,,2015-06-01 13:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Sunoco - Hearne (B798),Daily,6,1
6755,,,,2015-06-01 15:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Sunoco - Hearne (B798),Daily,7,1
6756,,,,2015-06-01 17:12:06,Valero,DSL - LSD/ULSD,UNB Spot,Sunoco - Hearne (B798),Daily,8,1
6757,,,,2015-06-01 19:11:42,Valero,DSL - LSD/ULSD,UNB Spot,Sunoco - Hearne (B798),Daily,9,1
6758,,,,2015-06-01 22:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Sunoco - Hearne (B798),Daily,10,1
6759,,,,2015-06-01 02:11:32,Valero,DSL - LSD/ULSD,UNB Spot,Sunoco - Waskom (B906),Daily,1,1
6760,,,,2015-06-01 05:11:39,Valero,DSL - LSD/ULSD,UNB Spot,Sunoco - Waskom (B906),Daily,2,1
6761,,,,2015-06-01 07:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Sunoco - Waskom (B906),Daily,3,1
6762,,,,2015-06-01 09:11:37,Valero,DSL - LSD/ULSD,UNB Spot,Sunoco - Waskom (B906),Daily,4,1
6763,,,,2015-06-01 11:11:38,Valero,DSL - LSD/ULSD,UNB Spot,Sunoco - Waskom (B906),Daily,5,1
6764,,,,2015-06-01 13:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Sunoco - Waskom (B906),Daily,6,1
6765,,,,2015-06-01 15:11:35,Valero,DSL - LSD/ULSD,UNB Spot,Sunoco - Waskom (B906),Daily,7,1
6766,,,,2015-06-01 17:12:06,Valero,DSL - LSD/ULSD,UNB Spot,Sunoco - Waskom (B906),Daily,8,1
6767,,,,2015-06-01 19:11:42,Valero,DSL - LSD/ULSD,UNB Spot,Sunoco - Waskom (B906),Daily,9,1
6768,,,,2015-06-01 22:11:44,Valero,DSL - LSD/ULSD,UNB Spot,Sunoco - Waskom (B906),Daily,10,1
6769,,,,2015-06-01 02:11:32,Valero,DSL - LSD/ULSD,UNB Spot,TMG - Brownsville (B223),Daily,1,1
6770,,,,2015-06-01 05:11:39,Valero,DSL - LSD/ULSD,UNB Spot,TMG - Brownsville (B223),Daily,2,1
6771,,,,2015-06-01 07:11:35,Valero,DSL - LSD/ULSD,UNB Spot,TMG - Brownsville (B223),Daily,3,1
6772,,,,2015-06-01 09:11:37,Valero,DSL - LSD/ULSD,UNB Spot,TMG - Brownsville (B223),Daily,4,1
6773,,,,2015-06-01 11:11:38,Valero,DSL - LSD/ULSD,UNB Spot,TMG - Brownsville (B223),Daily,5,1
6774,,,,2015-06-01 13:11:44,Valero,DSL - LSD/ULSD,UNB Spot,TMG - Brownsville (B223),Daily,6,1
6775,,,,2015-06-01 15:11:35,Valero,DSL - LSD/ULSD,UNB Spot,TMG - Brownsville (B223),Daily,7,1
