terminal_longaxxiscode,terminal_longname,supplier_name,Product_Code,Net Price,PriceEffectiveDateTime,shipto_name,Distance,Freight Charge,Total Cost,"Freight for 7,500G","Net Price for 7,500G","Total Cost for 7,500G",product_type
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.8565,24-06-2015 18:00,Pilot 3,353.92,0.1536,2.0101,1152,13923.75,15075.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.88,24-06-2015 18:00,Pilot 3,353.92,0.1536,2.0336,1152,14100,15252,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.8745,24-06-2015 18:00,Pilot 3,353.92,0.1536,2.0281,1152,14058.75,15210.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8685,24-06-2015 18:00,Pilot 3,353.92,0.1536,2.0221,1152,14013.75,15165.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.8565,24-06-2015 18:00,Pilot 4,391.76,0.1687,2.0252,1265.25,13923.75,15189,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.88,24-06-2015 18:00,Pilot 4,391.76,0.1687,2.0487,1265.25,14100,15365.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.8745,24-06-2015 18:00,Pilot 4,391.76,0.1687,2.0432,1265.25,14058.75,15324,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8685,24-06-2015 18:00,Pilot 4,391.76,0.1687,2.0372,1265.25,14013.75,15279,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.8565,24-06-2015 18:00,Pilot 6,286.9,0.1268,1.9833,951,13923.75,14874.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.88,24-06-2015 18:00,Pilot 6,286.9,0.1268,2.0068,951,14100,15051,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.8745,24-06-2015 18:00,Pilot 6,286.9,0.1268,2.0013,951,14058.75,15009.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8685,24-06-2015 18:00,Pilot 6,286.9,0.1268,1.9953,951,14013.75,14964.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.8565,24-06-2015 18:00,Pilot 8,293.49,0.1294,1.9859,970.5,13923.75,14894.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.88,24-06-2015 18:00,Pilot 8,293.49,0.1294,2.0094,970.5,14100,15070.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.8745,24-06-2015 18:00,Pilot 8,293.49,0.1294,2.0039,970.5,14058.75,15029.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8685,24-06-2015 18:00,Pilot 8,293.49,0.1294,1.9979,970.5,14013.75,14984.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.8565,24-06-2015 18:00,Pilot 9,339.6,0.1478,2.0043,1108.5,13923.75,15032.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.88,24-06-2015 18:00,Pilot 9,339.6,0.1478,2.0278,1108.5,14100,15208.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.8745,24-06-2015 18:00,Pilot 9,339.6,0.1478,2.0223,1108.5,14058.75,15167.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8685,24-06-2015 18:00,Pilot 9,339.6,0.1478,2.0163,1108.5,14013.75,15122.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.975,24-06-2015 18:00,Pilot 1,476.28,0.2025,2.1775,1518.75,14812.5,16331.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.975,24-06-2015 18:00,Pilot 2,551.26,0.2325,2.2075,1743.75,14812.5,16556.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.975,24-06-2015 18:00,Pilot 3,506.55,0.2146,2.1896,1609.5,14812.5,16422,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.975,24-06-2015 18:00,Pilot 4,553.55,0.2334,2.2084,1750.5,14812.5,16563,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.975,24-06-2015 18:00,Pilot 6,450.84,0.1923,2.1673,1442.25,14812.5,16254.75,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.975,24-06-2015 18:00,Pilot 8,465.35,0.1981,2.1731,1485.75,14812.5,16298.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.975,24-06-2015 18:00,Pilot 9,512.29,0.2169,2.1919,1626.75,14812.5,16439.25,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.1858,25-06-2015 00:01,Pilot 1,135.91,0.0664,2.2522,498,16393.5,16891.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.1858,25-06-2015 00:01,Pilot 2,287.75,0.1271,2.3129,953.25,16393.5,17346.75,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.1858,25-06-2015 00:01,Pilot 3,259,0.1156,2.3014,867,16393.5,17260.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.1858,25-06-2015 00:01,Pilot 4,329.48,0.1438,2.3296,1078.5,16393.5,17472,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.1858,25-06-2015 00:01,Pilot 6,272.7,0.1211,2.3069,908.25,16393.5,17301.75,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.1858,25-06-2015 00:01,Pilot 8,342.98,0.1492,2.335,1119,16393.5,17512.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.1858,25-06-2015 00:01,Pilot 9,414.38,0.1778,2.3636,1333.5,16393.5,17727,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.8565,25-06-2015 00:01,Pilot 1,368.37,0.1593,2.0158,1194.75,13923.75,15118.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.88,25-06-2015 00:01,Pilot 1,368.37,0.1593,2.0393,1194.75,14100,15294.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.8745,25-06-2015 00:01,Pilot 1,368.37,0.1593,2.0338,1194.75,14058.75,15253.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8685,25-06-2015 00:01,Pilot 1,368.37,0.1593,2.0278,1194.75,14013.75,15208.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.8565,25-06-2015 00:01,Pilot 2,399.74,0.1719,2.0284,1289.25,13923.75,15213,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.88,25-06-2015 00:01,Pilot 2,399.74,0.1719,2.0519,1289.25,14100,15389.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.8745,25-06-2015 00:01,Pilot 2,399.74,0.1719,2.0464,1289.25,14058.75,15348,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8685,25-06-2015 00:01,Pilot 2,399.74,0.1719,2.0404,1289.25,14013.75,15303,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.8565,25-06-2015 00:01,Pilot 3,353.92,0.1536,2.0101,1152,13923.75,15075.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.88,25-06-2015 00:01,Pilot 3,353.92,0.1536,2.0336,1152,14100,15252,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.8745,25-06-2015 00:01,Pilot 3,353.92,0.1536,2.0281,1152,14058.75,15210.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8685,25-06-2015 00:01,Pilot 3,353.92,0.1536,2.0221,1152,14013.75,15165.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.8565,25-06-2015 00:01,Pilot 4,391.76,0.1687,2.0252,1265.25,13923.75,15189,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.88,25-06-2015 00:01,Pilot 4,391.76,0.1687,2.0487,1265.25,14100,15365.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.8745,25-06-2015 00:01,Pilot 4,391.76,0.1687,2.0432,1265.25,14058.75,15324,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8685,25-06-2015 00:01,Pilot 4,391.76,0.1687,2.0372,1265.25,14013.75,15279,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.8565,25-06-2015 00:01,Pilot 6,286.9,0.1268,1.9833,951,13923.75,14874.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.88,25-06-2015 00:01,Pilot 6,286.9,0.1268,2.0068,951,14100,15051,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.8745,25-06-2015 00:01,Pilot 6,286.9,0.1268,2.0013,951,14058.75,15009.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8685,25-06-2015 00:01,Pilot 6,286.9,0.1268,1.9953,951,14013.75,14964.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.8565,25-06-2015 00:01,Pilot 8,293.49,0.1294,1.9859,970.5,13923.75,14894.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.88,25-06-2015 00:01,Pilot 8,293.49,0.1294,2.0094,970.5,14100,15070.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.8745,25-06-2015 00:01,Pilot 8,293.49,0.1294,2.0039,970.5,14058.75,15029.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8685,25-06-2015 00:01,Pilot 8,293.49,0.1294,1.9979,970.5,14013.75,14984.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.8565,25-06-2015 00:01,Pilot 9,339.6,0.1478,2.0043,1108.5,13923.75,15032.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.88,25-06-2015 00:01,Pilot 9,339.6,0.1478,2.0278,1108.5,14100,15208.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.8745,25-06-2015 00:01,Pilot 9,339.6,0.1478,2.0223,1108.5,14058.75,15167.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8685,25-06-2015 00:01,Pilot 9,339.6,0.1478,2.0163,1108.5,14013.75,15122.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.975,25-06-2015 00:01,Pilot 1,476.28,0.2025,2.1775,1518.75,14812.5,16331.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.975,25-06-2015 00:01,Pilot 2,551.26,0.2325,2.2075,1743.75,14812.5,16556.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.975,25-06-2015 00:01,Pilot 3,506.55,0.2146,2.1896,1609.5,14812.5,16422,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.975,25-06-2015 00:01,Pilot 4,553.55,0.2334,2.2084,1750.5,14812.5,16563,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.975,25-06-2015 00:01,Pilot 6,450.84,0.1923,2.1673,1442.25,14812.5,16254.75,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.975,25-06-2015 00:01,Pilot 8,465.35,0.1981,2.1731,1485.75,14812.5,16298.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.975,25-06-2015 00:01,Pilot 9,512.29,0.2169,2.1919,1626.75,14812.5,16439.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.829,25-06-2015 18:00,Pilot 1,368.37,0.1593,1.9883,1194.75,13717.5,14912.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.85,25-06-2015 18:00,Pilot 1,368.37,0.1593,2.0093,1194.75,13875,15069.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.845,25-06-2015 18:00,Pilot 1,368.37,0.1593,2.0043,1194.75,13837.5,15032.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8395,25-06-2015 18:00,Pilot 1,368.37,0.1593,1.9988,1194.75,13796.25,14991,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.829,25-06-2015 18:00,Pilot 2,399.74,0.1719,2.0009,1289.25,13717.5,15006.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.85,25-06-2015 18:00,Pilot 2,399.74,0.1719,2.0219,1289.25,13875,15164.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.845,25-06-2015 18:00,Pilot 2,399.74,0.1719,2.0169,1289.25,13837.5,15126.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8395,25-06-2015 18:00,Pilot 2,399.74,0.1719,2.0114,1289.25,13796.25,15085.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.829,25-06-2015 18:00,Pilot 3,353.92,0.1536,1.9826,1152,13717.5,14869.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.85,25-06-2015 18:00,Pilot 3,353.92,0.1536,2.0036,1152,13875,15027,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.845,25-06-2015 18:00,Pilot 3,353.92,0.1536,1.9986,1152,13837.5,14989.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8395,25-06-2015 18:00,Pilot 3,353.92,0.1536,1.9931,1152,13796.25,14948.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.829,25-06-2015 18:00,Pilot 4,391.76,0.1687,1.9977,1265.25,13717.5,14982.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.85,25-06-2015 18:00,Pilot 4,391.76,0.1687,2.0187,1265.25,13875,15140.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.845,25-06-2015 18:00,Pilot 4,391.76,0.1687,2.0137,1265.25,13837.5,15102.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8395,25-06-2015 18:00,Pilot 4,391.76,0.1687,2.0082,1265.25,13796.25,15061.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.829,25-06-2015 18:00,Pilot 6,286.9,0.1268,1.9558,951,13717.5,14668.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.85,25-06-2015 18:00,Pilot 6,286.9,0.1268,1.9768,951,13875,14826,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.845,25-06-2015 18:00,Pilot 6,286.9,0.1268,1.9718,951,13837.5,14788.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8395,25-06-2015 18:00,Pilot 6,286.9,0.1268,1.9663,951,13796.25,14747.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.829,25-06-2015 18:00,Pilot 8,293.49,0.1294,1.9584,970.5,13717.5,14688,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.85,25-06-2015 18:00,Pilot 8,293.49,0.1294,1.9794,970.5,13875,14845.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.845,25-06-2015 18:00,Pilot 8,293.49,0.1294,1.9744,970.5,13837.5,14808,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8395,25-06-2015 18:00,Pilot 8,293.49,0.1294,1.9689,970.5,13796.25,14766.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.829,25-06-2015 18:00,Pilot 9,339.6,0.1478,1.9768,1108.5,13717.5,14826,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.85,25-06-2015 18:00,Pilot 9,339.6,0.1478,1.9978,1108.5,13875,14983.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.845,25-06-2015 18:00,Pilot 9,339.6,0.1478,1.9928,1108.5,13837.5,14946,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8395,25-06-2015 18:00,Pilot 9,339.6,0.1478,1.9873,1108.5,13796.25,14904.75,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.975,25-06-2015 09:00,Pilot 1,476.28,0.2025,2.1775,1518.75,14812.5,16331.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.955,25-06-2015 18:00,Pilot 1,476.28,0.2025,2.1575,1518.75,14662.5,16181.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.975,25-06-2015 09:00,Pilot 2,551.26,0.2325,2.2075,1743.75,14812.5,16556.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.955,25-06-2015 18:00,Pilot 2,551.26,0.2325,2.1875,1743.75,14662.5,16406.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.975,25-06-2015 09:00,Pilot 3,506.55,0.2146,2.1896,1609.5,14812.5,16422,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.955,25-06-2015 18:00,Pilot 3,506.55,0.2146,2.1696,1609.5,14662.5,16272,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.975,25-06-2015 09:00,Pilot 4,553.55,0.2334,2.2084,1750.5,14812.5,16563,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.955,25-06-2015 18:00,Pilot 4,553.55,0.2334,2.1884,1750.5,14662.5,16413,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.975,25-06-2015 09:00,Pilot 6,450.84,0.1923,2.1673,1442.25,14812.5,16254.75,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.955,25-06-2015 18:00,Pilot 6,450.84,0.1923,2.1473,1442.25,14662.5,16104.75,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.975,25-06-2015 09:00,Pilot 8,465.35,0.1981,2.1731,1485.75,14812.5,16298.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.955,25-06-2015 18:00,Pilot 8,465.35,0.1981,2.1531,1485.75,14662.5,16148.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.975,25-06-2015 09:00,Pilot 9,512.29,0.2169,2.1919,1626.75,14812.5,16439.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.955,25-06-2015 18:00,Pilot 9,512.29,0.2169,2.1719,1626.75,14662.5,16289.25,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.2078,25-06-2015 19:00,Pilot 1,135.91,0.0664,2.2742,498,16558.5,17056.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.2078,25-06-2015 19:00,Pilot 2,287.75,0.1271,2.3349,953.25,16558.5,17511.75,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.2078,25-06-2015 19:00,Pilot 3,259,0.1156,2.3234,867,16558.5,17425.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.2078,25-06-2015 19:00,Pilot 4,329.48,0.1438,2.3516,1078.5,16558.5,17637,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.2078,25-06-2015 19:00,Pilot 6,272.7,0.1211,2.3289,908.25,16558.5,17466.75,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.2078,25-06-2015 19:00,Pilot 8,342.98,0.1492,2.357,1119,16558.5,17677.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.2078,25-06-2015 19:00,Pilot 9,414.38,0.1778,2.3856,1333.5,16558.5,17892,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.2078,26-06-2015 00:01,Pilot 1,135.91,0.0664,2.2742,498,16558.5,17056.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.2078,26-06-2015 00:01,Pilot 2,287.75,0.1271,2.3349,953.25,16558.5,17511.75,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.2078,26-06-2015 00:01,Pilot 3,259,0.1156,2.3234,867,16558.5,17425.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.2078,26-06-2015 00:01,Pilot 4,329.48,0.1438,2.3516,1078.5,16558.5,17637,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.2078,26-06-2015 00:01,Pilot 6,272.7,0.1211,2.3289,908.25,16558.5,17466.75,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.2078,26-06-2015 00:01,Pilot 8,342.98,0.1492,2.357,1119,16558.5,17677.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.2078,26-06-2015 00:01,Pilot 9,414.38,0.1778,2.3856,1333.5,16558.5,17892,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.829,26-06-2015 00:01,Pilot 1,368.37,0.1593,1.9883,1194.75,13717.5,14912.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.85,26-06-2015 00:01,Pilot 1,368.37,0.1593,2.0093,1194.75,13875,15069.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.845,26-06-2015 00:01,Pilot 1,368.37,0.1593,2.0043,1194.75,13837.5,15032.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8395,26-06-2015 00:01,Pilot 1,368.37,0.1593,1.9988,1194.75,13796.25,14991,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.829,26-06-2015 00:01,Pilot 2,399.74,0.1719,2.0009,1289.25,13717.5,15006.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.85,26-06-2015 00:01,Pilot 2,399.74,0.1719,2.0219,1289.25,13875,15164.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.845,26-06-2015 00:01,Pilot 2,399.74,0.1719,2.0169,1289.25,13837.5,15126.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8395,26-06-2015 00:01,Pilot 2,399.74,0.1719,2.0114,1289.25,13796.25,15085.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.829,26-06-2015 00:01,Pilot 3,353.92,0.1536,1.9826,1152,13717.5,14869.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.85,26-06-2015 00:01,Pilot 3,353.92,0.1536,2.0036,1152,13875,15027,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.845,26-06-2015 00:01,Pilot 3,353.92,0.1536,1.9986,1152,13837.5,14989.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8395,26-06-2015 00:01,Pilot 3,353.92,0.1536,1.9931,1152,13796.25,14948.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.829,26-06-2015 00:01,Pilot 4,391.76,0.1687,1.9977,1265.25,13717.5,14982.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.85,26-06-2015 00:01,Pilot 4,391.76,0.1687,2.0187,1265.25,13875,15140.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.845,26-06-2015 00:01,Pilot 4,391.76,0.1687,2.0137,1265.25,13837.5,15102.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8395,26-06-2015 00:01,Pilot 4,391.76,0.1687,2.0082,1265.25,13796.25,15061.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.829,26-06-2015 00:01,Pilot 6,286.9,0.1268,1.9558,951,13717.5,14668.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.85,26-06-2015 00:01,Pilot 6,286.9,0.1268,1.9768,951,13875,14826,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.845,26-06-2015 00:01,Pilot 6,286.9,0.1268,1.9718,951,13837.5,14788.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8395,26-06-2015 00:01,Pilot 6,286.9,0.1268,1.9663,951,13796.25,14747.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.829,26-06-2015 00:01,Pilot 8,293.49,0.1294,1.9584,970.5,13717.5,14688,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.85,26-06-2015 00:01,Pilot 8,293.49,0.1294,1.9794,970.5,13875,14845.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.845,26-06-2015 00:01,Pilot 8,293.49,0.1294,1.9744,970.5,13837.5,14808,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8395,26-06-2015 00:01,Pilot 8,293.49,0.1294,1.9689,970.5,13796.25,14766.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.829,26-06-2015 00:01,Pilot 9,339.6,0.1478,1.9768,1108.5,13717.5,14826,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.85,26-06-2015 00:01,Pilot 9,339.6,0.1478,1.9978,1108.5,13875,14983.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.845,26-06-2015 00:01,Pilot 9,339.6,0.1478,1.9928,1108.5,13837.5,14946,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.8395,26-06-2015 00:01,Pilot 9,339.6,0.1478,1.9873,1108.5,13796.25,14904.75,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.955,26-06-2015 00:01,Pilot 1,476.28,0.2025,2.1575,1518.75,14662.5,16181.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.955,26-06-2015 00:01,Pilot 2,551.26,0.2325,2.1875,1743.75,14662.5,16406.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.955,26-06-2015 00:01,Pilot 3,506.55,0.2146,2.1696,1609.5,14662.5,16272,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.955,26-06-2015 00:01,Pilot 4,553.55,0.2334,2.1884,1750.5,14662.5,16413,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.955,26-06-2015 00:01,Pilot 6,450.84,0.1923,2.1473,1442.25,14662.5,16104.75,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.955,26-06-2015 00:01,Pilot 8,465.35,0.1981,2.1531,1485.75,14662.5,16148.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.955,26-06-2015 00:01,Pilot 9,512.29,0.2169,2.1719,1626.75,14662.5,16289.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.795,26-06-2015 18:00,Pilot 1,368.37,0.1593,1.9543,1194.75,13462.5,14657.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.815,26-06-2015 18:00,Pilot 1,368.37,0.1593,1.9743,1194.75,13612.5,14807.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.81,26-06-2015 18:00,Pilot 1,368.37,0.1593,1.9693,1194.75,13575,14769.75,ULSD
